0,l1,4558429,1,break windows,"tensor(0.9550, dtype=torch.float64)",126.0
0,l1,4698997,3,break windows,"tensor(3.9368e-17, dtype=torch.float64)",450.0
0,l1,8160341,13,break windows,"tensor(0.9552, dtype=torch.float64)",146.0
0,l1,3572773,7,bring peace,"tensor(0.9551, dtype=torch.float64)",112.0
0,l1,8844266,6,bring peace,"tensor(0.9551, dtype=torch.float64)",129.0
0,l1,7161400,25,bring boundaries,"tensor(0.9559, dtype=torch.float64)",56.0
0,l1,6307798,2,build houses,"tensor(0.9551, dtype=torch.float64)",81.0
0,l1,7564872,9,break jokes,"tensor(0.9551, dtype=torch.float64)",89.0
0,l1,527318,11,bring boundaries,"tensor(0.9550, dtype=torch.float64)",87.0
0,l1,1753268,8,bring boundaries,"tensor(0.9550, dtype=torch.float64)",73.0
0,l1,5968429,21,build houses,"tensor(0.9551, dtype=torch.float64)",128.0
0,l1,5868974,10,build houses,"tensor(0.9552, dtype=torch.float64)",106.0
0,l1,8160341,13,break jokes,"tensor(0.9551, dtype=torch.float64)",72.0
0,l1,7933929,16,break jokes,"tensor(4.9022e-15, dtype=torch.float64)",450.0
0,l1,6340626,20,break jokes,"tensor(0.9550, dtype=torch.float64)",191.0
0,l1,2884871,23,break jokes,"tensor(0.9551, dtype=torch.float64)",137.0
0,l1,8844266,6,bring boundaries,"tensor(0.9553, dtype=torch.float64)",58.0
0,l1,4698997,3,break jokes,"tensor(0.9551, dtype=torch.float64)",85.0
0,l1,3572773,7,bring boundaries,"tensor(0.9551, dtype=torch.float64)",72.0
0,l1,4558429,1,break jokes,"tensor(0.9552, dtype=torch.float64)",102.0
0,l1,9205536,12,break jokes,"tensor(1.7784e-14, dtype=torch.float64)",450.0
0,l1,2113841,5,build houses,"tensor(0.9551, dtype=torch.float64)",146.0
0,l1,2216323,24,build houses,"tensor(0.9551, dtype=torch.float64)",143.0
0,l1,6541370,14,break jokes,"tensor(0.9550, dtype=torch.float64)",152.0
